Tweet,created_at,hashtags
"RT @SaraCarterDC: #NEW: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a fo…",2020-05-13 09:36:00,"['NEW', 'Trump', 'Steele']"
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 09:36:02,"['Trump', 'Steele']"
"oh shut up you idiot

#trump #maga @realDonaldTrump  #MAGA2020 #Trump2020  #QAnons #QAnon2020 #Qannon #Trump2020NowMoreThanEver #Trump2020Landslide",2020-05-13 09:36:04,"['trump', 'maga', 'MAGA2020', 'Trump2020', 'QAnons', 'QAnon2020', 'Qannon']"
RT @MintPressNews: SPECIAL REPORT: The White House budget office doesn’t know if the $2.2 Trillion-dollar #stimuluspackage and #Trump ’s $1…,2020-05-13 09:36:04,"['stimuluspackage', 'Trump']"
"Howard claims that #Trump is disgusted by his own supporters and that the patriotic thing would be to resign #TrumpIsALaughingStock 
https://t.co/cjNG4hG9h8",2020-05-13 09:36:07,['Trump']
RT @MintPressNews: SPECIAL REPORT: The White House budget office doesn’t know if the $2.2 Trillion-dollar #stimuluspackage and #Trump ’s $1…,2020-05-13 09:36:09,"['stimuluspackage', 'Trump']"
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 09:36:10,"['Trump', 'Steele']"
"@realDonaldTrump With your leadership #Trump @realDonaldTrump  ,  #America  have become a #AmericaFirst in pandemic ... Congratulations to the American people with this leadership https://t.co/ygNZf2H1dB",2020-05-13 09:36:18,"['Trump', 'America', 'AmericaFirst']"
"RT @mog7546: #Maddow Crushes Trump's Lawyers For Arguing That He's Too Busy To Be Investigated

#Trump is likely the LEAST HARDWORKING PRES…",2020-05-13 09:36:19,"['Maddow', 'Trump']"
"RT @AkivaOro: Howard Stern Tells Trump Voters What The President Really Thinks Of Them

Glad Stern has finally said something.

He always k…",2020-05-13 09:36:20,[]
"RT @VABVOX: *will procure swabs essential to testing by September*

It. Is. May.",2020-05-13 09:36:21,[]
"RT @LazaroLanza: oh shut up you idiot

#trump #maga @realDonaldTrump  #MAGA2020 #Trump2020  #QAnons #QAnon2020 #Qannon #Trump2020NowMoreTha…",2020-05-13 09:36:24,"['trump', 'maga', 'MAGA2020', 'Trump2020', 'QAnons', 'QAnon2020', 'Qannon']"
"RT @MarkoSilberhand: @Rosie This is one of the reasons why NOBODY in the world trusts America or believes anything . . .  🤥   🤥   🤥
#Trump…",2020-05-13 09:36:24,['Trump']
RT @SandraSentinel: Chatter is Democrat congress members colluding with Dem governors to keep their states shut down as long as possible to…,2020-05-13 09:36:32,[]
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 09:36:37,"['Trump', 'Steele']"
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 09:36:40,"['Trump', 'Steele']"
"@Kevyla @01000011CS Perhaps one of the reasons why #Trump, a closet #herdimmunity guy, is so keen to put down @WHO.",2020-05-13 09:36:42,"['Trump', 'herdimmunity']"
RT @A19RealTruther: So Pence is unable to assume his duties. That means @POTUS can bring someone else in. Or has he already done that? #Tru…,2020-05-13 09:36:47,[]
"Obvious that #UK and #US voters elected ""con artists"" &amp; ""scammers"" #BorisJohnson  #trump as their PM &amp; President.  But why??  What was #RobertDeNiro's answer on #Newsnight ? I'd say, Extraordinary Madness of  &amp; Voters &amp; Delusional Charlatans as""patriots"".

https://t.co/thQsbiM1GH",2020-05-13 09:36:49,"['UK', 'US', 'BorisJohnson', 'trump']"
"@LoudmouthLira Desperate to cover up the Dems embarrassment about #JoeBiden and #TaraReade? Many of the accusers of Trump were actually proved to be lying, and all the legal actions were withdrawn after the election period was over.",2020-05-13 09:36:50,"['JoeBiden', 'TaraReade']"
Pro-Abortion Billionaire George #Soros Admits He Wants to “Destroy” President #Trump | https://t.co/QrEpayiijc https://t.co/P1zlAWvxNw,2020-05-13 09:36:51,"['Soros', 'Trump']"
"RT @SaraCarterDC: #NEW: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a fo…",2020-05-13 09:36:54,"['NEW', 'Trump', 'Steele']"
"RT @kk131066: Partial #Truth doesn't exist

99.9% of the truth is #lie 

Fake #DREAM kills bright #future

#TruthMatters #TruthBeTold #fact…",2020-05-13 09:36:55,"['Truth', 'lie', 'DREAM', 'future', 'TruthMatters', 'TruthBeTold', 'fact']"
"RT @kk131066: 2
#RemoveTrump 
Regain control over your #life &amp; make your #DREAM come true

#DreamsComeTrue #Truth #TruthBeTold #truthtopowe…",2020-05-13 09:37:02,"['RemoveTrump', 'life', 'DREAM', 'DreamsComeTrue', 'Truth', 'TruthBeTold']"
RT @CyrusAParsa1: Obama puts Mass Genocidal Maniacs Image in White House?  Glad I rejected requests for China/Iran WH Advisory in 2008 befo…,2020-05-13 09:37:05,[]
"RT @kk131066: 3

#Trump is hired to kill America

#RemoveTrumpToday - remove hitman from WH

#TrumpVirusCoverup #TrumpVirus #TrumpIsTheViru…",2020-05-13 09:37:05,"['Trump', 'RemoveTrumpToday', 'TrumpVirusCoverup', 'TrumpVirus']"
RT @Peppermint247: while we are all in #lockdown laughing at bleach jokes ( Many of which ARE funny) #Trump is CURRENTLY making it LEGAL to…,2020-05-13 09:37:08,"['lockdown', 'Trump']"
"RT @Awoken51: @Kevyla @01000011CS Perhaps one of the reasons why #Trump, a closet #herdimmunity guy, is so keen to put down @WHO.",2020-05-13 09:37:24,"['Trump', 'herdimmunity']"
"RT @Laurie_Garrett: My sources @WhiteHouse say 2 tactics will be used to get America open &amp; #Trump reelected.
1.) Cast doubts on all #COVID…",2020-05-13 09:37:27,['Trump']
Looks like Don Imus now... #OldAndCrusty,2020-05-13 09:37:28,['OldAndCrusty']
"""'What is the Deepest Problem of #SaudiArabia': BBC published an article about #MBS' stupid behavior, the most recent of which was an attempt to harm his only supporter, #Trump, through an #oil price war &amp; how he was forced to retract after [Trump's] threat..[on]..a phone call!""",2020-05-13 09:37:29,"['SaudiArabia', 'MBS']"
#Trump has lost the argument over how to respond to the virus right now on just about every level. https://t.co/kL7YWDnlxD,2020-05-13 09:37:30,['Trump']
"@Liz_Cheney His avoidance of #HCQ destroys your statement...

#WWG1WGA #MAGA #TRUMP #FLYNN #Trump2020 

#Fauci #COVID #COVID19 #COVIDー19 https://t.co/zju45W7Iwn",2020-05-13 09:37:39,"['HCQ', 'WWG1WGA', 'MAGA', 'TRUMP', 'FLYNN', 'Trump2020', 'Fauci']"
"RT @SaraCarterDC: #NEW: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a fo…",2020-05-13 09:37:42,"['NEW', 'Trump', 'Steele']"
"RT @MrsC_Assange: 🎗#YellowRibbon4Julian

Tied around tree in Brisbane Australia 

(Yellow ribbons have been used for those missing in actio…",2020-05-13 09:37:45,['YellowRibbon4Julian']
"RT @_montoni: BOTH of #Trump’s pick for today special election won today! ♥️🇺🇸 

#MikeGarcia2020 won in CALIFORNIA - one of the bluest stat…",2020-05-13 09:37:48,"['Trump', 'MikeGarcia2020']"
"RT @Farbeka: @stillirise1963 I don’t think self-preservation is in play for many Trump supporters.  Amazingly, many Red Staters think #COVI…",2020-05-13 09:37:57,[]
"Today in correlation IS causation - #Coronavirus Edition. 'Many of the new emerging hotspots, both rural and urban, are in states where governors refused to issue stay-at-home orders, or are following #Trump’s advice to relax lockdown restrictions.' https://t.co/9dzPkHwSk7",2020-05-13 09:38:01,['Coronavirus']
RT @AndyOstroy: @realDonaldTrump It's as if you think your Twitter feed is only seen by your rapidly-declining brainwashed base...and that…,2020-05-13 09:38:02,[]
"The #GOP gave Americans the gift of #COVID19. A gift that just keeps on giving... regardless of what #Trump tries to claim.
 https://t.co/TZWWBZQcvA",2020-05-13 09:38:07,"['GOP', 'COVID19', 'Trump']"
I agree we should #SubpoenaObama,2020-05-13 09:38:12,['SubpoenaObama']
RT @Flying_Shadowz: Pro-Abortion Billionaire George #Soros Admits He Wants to “Destroy” President #Trump | https://t.co/QrEpayiijc https://…,2020-05-13 09:38:13,"['Soros', 'Trump']"
"RT @kk131066: 3

#Trump is hired to kill America

#RemoveTrumpToday - remove hitman from WH

#TrumpVirusCoverup #TrumpVirus #TrumpIsTheViru…",2020-05-13 09:38:16,"['Trump', 'RemoveTrumpToday', 'TrumpVirusCoverup', 'TrumpVirus']"
"RT @electroboyusa: Be a part of the ever growing movement to #resist the tyrannical, racist, sexist, misogynistic behavior of #Trump and be…",2020-05-13 09:38:25,"['resist', 'Trump']"
RT @SavannaSavage45: Why just why is he even a presidential candidate!?! Make it make sense... #trump2020 #joebiden #sleepyjoe https://t.co…,2020-05-13 09:38:26,"['trump2020', 'joebiden', 'sleepyjoe']"
"Better yet, pull their FCC license.

#trump #maga @realDonaldTrump  #MAGA2020 #Trump2020  #QAnons #QAnon2020 #Qannon #Trump2020NowMoreThanEver #Trump2020Landslide",2020-05-13 09:38:33,"['trump', 'maga', 'MAGA2020', 'Trump2020', 'QAnons', 'QAnon2020']"
RT @GuoLibrary: The #Trump administration is planning to issue a warning that #hackers tied to the #CCP government are attempting to steal…,2020-05-13 09:38:42,"['Trump', 'hackers', 'CCP']"
"Weeks after the disinfectant controversy sparked by Trump, a church in Australia has been fined for unlawfully advertising a purported ""miracle"" coronavirus cure that contains a bleach product

#Disinfectant
#DonaldTrump 
#covid19australia 
https://t.co/ZdUK1tVucX",2020-05-13 09:38:46,[]
"RT @Laurie_Garrett: 4/
But evidence points in the opposite direction, meaning #COVID19 deaths are UNDER-counted, not over-counted.
https://…",2020-05-13 09:38:47,['COVID19']
"RT @organicsbytrish: Delivered 💃💃
.
Order for affordable skincare products and thank me later ❤️
.
Simply send a DM for enquiries and recom…",2020-05-13 09:38:54,[]
"@TheAgenda_SABC @BlainHerman @DesireeChauke When United States 🇺🇸 end lockdown all the nations are going to ease their lockdown fully. American politics impact/affect the whole world 🌎 believe me.

That’s why I am so interested  in USA 🇺🇸 politics. #Trump is the only president that the elite can’t control.",2020-05-13 09:38:58,[]
"These are Democ🐀 money collection schemes designed to milk federal funds intended for a #FalseFlag 😡
My only surprise, is that #Trump is allowing this 🤔
I'm sure there is a reason behind it that we'll soon find out 😏",2020-05-13 09:39:01,['FalseFlag']
Sexual assault is never ok #trump,2020-05-13 09:39:02,['trump']
"RT @Laurie_Garrett: 5/
On ^ ""demand"" side to boost economy, example:
""#Trump issued Exec Order...prohibits acquisition or installation of e…",2020-05-13 09:39:02,['Trump']
RT @AndyOstroy: .@HowardStern has millions of listeners... many of them @realDonaldTrump supporters. He’s 100% right. If he can convince th…,2020-05-13 09:39:04,[]
"RT @inselratte: Tory leaver MP Bone lists reasons why the PM's Sunday television address was ""wrong"" and breached ministerial code. 
He arg…",2020-05-13 09:39:07,[]
RT @SloughForEU: Peter Bone reaps what he and his ERG chums spent the last few years sowing. https://t.co/jt4ZSJ7Uta,2020-05-13 09:39:07,[]
"RT @euronews: #Trump says that Obama ‘committed the greatest crime in American political history’. That crime, he says, ‘is very obvious to…",2020-05-13 09:39:15,['Trump']
"RT @inselratte: Tory leaver MP Bone lists reasons why the PM's Sunday television address was ""wrong"" and breached ministerial code. 
He arg…",2020-05-13 09:39:18,[]
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 09:39:21,"['Trump', 'Steele']"
RT @JoStGiles: I'm waiting for all the ppl who READ it and thought it was anything but Amateur Hour inanity to confess total incompetence &amp;…,2020-05-13 09:39:25,[]
"RT @IMundebo: #RandPaul @RandPaul looked a tad scruffy on TV yesterday.
#DrFauci owned him and the “ophthalmologist” didn’t have a chance.…",2020-05-13 09:39:26,"['RandPaul', 'DrFauci']"
Nobody Is Protected From President Trump... https://t.co/NelHau4OW5... NEWS &amp; VIEWS from the LEFT SIDE not the DARK SIDE... #p2 #Resist #Trump,2020-05-13 09:39:26,[]
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 09:39:28,"['Trump', 'Steele']"
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 09:39:31,"['Trump', 'Steele']"
"RT @ALDIANews: The most frequent question during #DonaldTrump's administration has been ""Can he really do that?"" And is that, since the Wat…",2020-05-13 09:39:37,['DonaldTrump']
When one is stupid and hairless #TrumpTaxReturns #Trump https://t.co/YJUGhFYs2r,2020-05-13 09:39:37,"['TrumpTaxReturns', 'Trump']"
"RT @_montoni: BOTH of #Trump’s pick for today special election won today! ♥️🇺🇸 

#MikeGarcia2020 won in CALIFORNIA - one of the bluest stat…",2020-05-13 09:39:50,"['Trump', 'MikeGarcia2020']"
"RT @Stanikzaiii: The Americans are responsible for all the killings and destruction in Afghanistan. And your statement is as stupid, as #Tr…",2020-05-13 09:39:50,[]
"RT @_montoni: BOTH of #Trump’s pick for today special election won today! ♥️🇺🇸 

#MikeGarcia2020 won in CALIFORNIA - one of the bluest stat…",2020-05-13 09:39:52,"['Trump', 'MikeGarcia2020']"
"Non-#Covid news to lighten the day: #Canadian PM is a true performer, taking it to a whole new level, slightly better than #Trump’s buffoon-like performance.",2020-05-13 09:39:53,"['Covid', 'Canadian']"
"RT @TrendsSharing: #DonaldTrump don't trust ChiNa, #ChinaIsAsshole #ChinaIsAsshole #ChinaIsAsshole",2020-05-13 09:39:57,"['DonaldTrump', 'ChinaIsAsshole', 'ChinaIsAsshole', 'ChinaIsAsshole']"
"This is important. Johnson and Cummings cannot just run the country as they please. We live in a parliamentary democracy, not Trump’s America.",2020-05-13 09:39:58,[]
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 09:39:59,"['Trump', 'Steele']"
"RT @rightNtruthMat: @weijia @kaitlancollins @Yamiche The #POTUS is Melting Down

Obama did NOT commit any crimes, Testing is still a huge p…",2020-05-13 09:40:03,['POTUS']
"@Brotatopics @JohnVetsResist1 It is a #Clinton + 7 District.  There are 30 #Dems in the House in Districts #Trump one.  

#CA has been especially hostile to Trump &amp; this was a suburban seat.  It is the nadir of the #Pandemic.

I've heard of Whistling Dixie but not whistling Lancaster.",2020-05-13 09:40:10,"['Clinton', 'Dems', 'Trump']"
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 09:40:17,"['Trump', 'Steele']"
"RT @garygilligan: Golly. Agreeing with Piers Morgan is one thing, but when you actually find something to agree on with Peter Bone... https…",2020-05-13 09:40:39,[]
"RT @_montoni: BOTH of #Trump’s pick for today special election won today! ♥️🇺🇸 

#MikeGarcia2020 won in CALIFORNIA - one of the bluest stat…",2020-05-13 09:40:41,"['Trump', 'MikeGarcia2020']"
RT @CrisisGroup: Iraq's new prime minister should use a honeymoon in relations with the #Trump administration to address the country's econ…,2020-05-13 09:40:41,['Trump']
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 09:40:42,"['Trump', 'Steele']"
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 09:40:45,"['Trump', 'Steele']"
"@Phanto17 #Raoult = OMS kaput
#Trump = NOW dead",2020-05-13 09:40:51,"['Raoult', 'Trump']"
"RT @parislima: .@NewYorker ::: How Greenwich #Republicans Learned to LOVE #Trump
To understand the President’s path to the 2020 election, l…",2020-05-13 09:40:52,"['Republicans', 'Trump']"
"“Son, the greatest trick the Devil pulled was convincing the world there was only one of him.”

#trump #maga @realDonaldTrump  #MAGA2020 #Trump2020  #QAnons #QAnon2020 #Qannon #Trump2020NowMoreThanEver #Trump2020Landslide",2020-05-13 09:40:58,"['trump', 'maga']"
"@jsolomonReports @realDonaldTrump Why donwe need an antigen test if #Trump states the Covid19 pandemic is going to away, like a miracle? #TrumpDeathToll81K",2020-05-13 09:41:08,['Trump']
RT @sberry837: I am asking the #POTUS45  to recall the #covid19 state of emergency. Let put Americans back to work. The economy will correc…,2020-05-13 09:41:12,"['POTUS45', 'covid19']"
"@JustTheMessage @realDonaldTrump But the GOOD thing about the way #Trump handled it, is to let them make the hard choices for their state, so citizens can see them for what they really are.",2020-05-13 09:41:14,['Trump']
"In the #East #Wing and the #Executive #Residence of the #WhiteHouse, First Lady #Melania #Trump has been more #vigilant in practicing #social #distancing or wearing a #mask and requiring staff to do the same.  https://t.co/gutJnh7Zj7",2020-05-13 09:41:15,"['East', 'Wing', 'Executive', 'Residence', 'WhiteHouse', 'Melania', 'Trump']"
"#Limbaugh on #BlueState #Lockdowns: ‘#Objective Is To #Wreck The #Economy And Get Rid of #Trump’

'These next four months are gonna be a veritable #war like we have not seen,' he says

Watch video https://t.co/fH3ziqmGgn https://t.co/IznbAL60gT",2020-05-13 09:41:19,"['Limbaugh', 'BlueState', 'Lockdowns', 'Objective', 'Wreck', 'Economy', 'Trump']"
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 09:41:20,"['Trump', 'Steele']"
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 09:41:20,"['Trump', 'Steele']"
RT @Isuckatpicking: Biggest man baby ever. #Trump  https://t.co/9qY4GYqnsY,2020-05-13 09:41:24,['Trump']
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 09:41:26,"['Trump', 'Steele']"
RT @mayawiley: #Sekulow says “temporary immunity” and just while #Trump in office so it doesnmt make him above the law. Why is #Trump so ve…,2020-05-13 09:41:35,"['Sekulow', 'Trump', 'Trump']"
"RT @AkivaOro: Howard Stern Tells Trump Voters What The President Really Thinks Of Them

Glad Stern has finally said something.

He always k…",2020-05-13 09:41:55,[]
"Poll, #Republicans to #Trump: Wear a #mask - POLITICO #StayHomeSaveLives #WearAMask ⁦@GOPLeader⁩ @gop ⁦@HouseGOP⁩ ⁦@senatemajldr⁩  https://t.co/hVBKlveGD1",2020-05-13 09:41:59,"['Republicans', 'Trump', 'mask', 'StayHomeSaveLives', 'WearAMask']"
"RT @JChengWSJ: Some Trump administration officials believe that Chinese (and Iranian) hackers are waging cyberattacks on U.S. institutions… #Trump🧨 #U.S. 🧨
#LiveSquawk
#Roboinfo0.120
#Robotex group",2020-05-13 09:42:05,[]
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 09:42:07,"['Trump', 'Steele']"
RT @jpierni: In an extraordinary show of solidarity for @weijia at next  #WhiteHousePressBriefing all  reporters must walk out on #trump &amp;…,2020-05-13 09:42:08,"['WhiteHousePressBriefing', 'trump']"
"@RedPillMaC @realDonaldTrump He is a great actor and peoples person perhaps in an alternate reality. #trump is an incompetent #winkeldicker of a President he should go back to his gold encrusted toilet in trump tower. 

#coronavirus #corona #COVID19 #WakeUpAmerica #america #gfy",2020-05-13 09:42:10,['trump']
RT @jpierni: In an extraordinary show of solidarity for @weijia at next  #WhiteHousePressBriefing all  reporters must walk out on #trump &amp;…,2020-05-13 09:42:11,"['WhiteHousePressBriefing', 'trump']"
"RT @VABVOX: *will procure swabs essential to testing by September*

It. Is. May.",2020-05-13 09:42:13,[]
"@chrislhayes So, were you “over-caffeinated” the day you devoted 20 minutes of your show to Tara Reade’s BS sex accusations while throwing #JoeBiden under the bus? Did you and Michael Moore just laugh and laugh and laugh afterwards .... ?
#FireChrisHayes #BernieFailedGetOverIt",2020-05-13 09:42:17,[]
"RT @zeusFanHouse: John #Brennan under the spotlight!

#Obama CIA Chief #JohnBrennan Under Fire for the Creation of Bogus January 2017 Intel…",2020-05-13 09:42:20,"['Brennan', 'Obama', 'JohnBrennan']"
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 09:42:21,"['Trump', 'Steele']"
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 09:42:34,"['Trump', 'Steele']"
"RT @SaraCarterDC: #NEW: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a fo…",2020-05-13 09:42:44,"['NEW', 'Trump', 'Steele']"
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 09:42:44,"['Trump', 'Steele']"
"@TimKaine Why dont U question crazy @JoeBiden!
in your #corona hearings. Seems joe knows everything
&amp; publicly attacks our #Potus #Trump. This is un-American.
Time to strap on your dem
Men Gems &amp; do the right thing making #joebiden account for
lies!

#foxnews @GOP @DNC
#MAGA @VP",2020-05-13 09:42:49,['corona']
"RT @Pat_riots2KAG: #Cruise2KAG 
@WatrDi 
@MetalGal 
@ECHOVOICES 
@mpukita 
@ec_kag 
@MamaTraxia
@Bigbillshater 
@BjStov 
@cbrnetaskforce 
@…",2020-05-13 09:42:51,['Cruise2KAG']
@CBSNews #trump is an idiot,2020-05-13 09:42:57,['trump']
"RT @DeccanChronicle: Weeks after the disinfectant controversy sparked by Trump, a church in Australia has been fined for unlawfully adverti…",2020-05-13 09:43:05,[]
"RT @inselratte: Tory leaver MP Bone lists reasons why the PM's Sunday television address was ""wrong"" and breached ministerial code. 
He arg…",2020-05-13 09:43:13,[]
@SafetyPinDaily @Rogerasalways #trump is out to destroy the world because he knows in his heart how much he is truly loathed throughout the world. #TrumpIsALaughingStock,2020-05-13 09:43:16,['trump']
"@couriermail #Trump knows how to deal with China #Trump2020 

#Wuhan400",2020-05-13 09:43:25,"['Trump', 'Trump2020', 'Wuhan400']"
RT @Lolo1996x: Can someone tell me why Liz Crokin has been taken off Twitter and completely silenced? Also why Dr. Judy is silenced from an…,2020-05-13 09:43:28,[]
@Anthony74332547 You get it.  This is the time Voters would most likely be lashing out at #Trump by voting against #GOP candidates.  Smith won a tough election in 2018 and had no shortage of money.   Republican GOTV efforts in #CA are pathetic.  This is a stunning victory.,2020-05-13 09:43:29,['Trump']
"RT @SaraCarterDC: #NEW: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a fo…",2020-05-13 09:43:30,"['NEW', 'Trump', 'Steele']"
"RT @kamaalrkhan: Modi Ji friend #DonaldTrump does have press conference every week, fight with Journalists n reply them. Modi ji doesn’t wa…",2020-05-13 09:43:33,['DonaldTrump']
"RT @best_american: 🚨ED HENRY DROPS A BOMBSHELL ON TUCKER CARSON:

Former Director of the CIA John #Brennan covered up intelligence that #Ru…",2020-05-13 09:43:42,['Brennan']
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 09:43:49,"['Trump', 'Steele']"
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 09:43:55,"['Trump', 'Steele']"
"RT @_montoni: BOTH of #Trump’s pick for today special election won today! ♥️🇺🇸 

#MikeGarcia2020 won in CALIFORNIA - one of the bluest stat…",2020-05-13 09:43:55,"['Trump', 'MikeGarcia2020']"
"RT @_montoni: BOTH of #Trump’s pick for today special election won today! ♥️🇺🇸 

#MikeGarcia2020 won in CALIFORNIA - one of the bluest stat…",2020-05-13 09:43:58,"['Trump', 'MikeGarcia2020']"
RT @patbrown552: Very good article.,2020-05-13 09:43:59,[]
"RT @organicsbytrish: Delivered 💃💃
.
Order for affordable skincare products and thank me later ❤️
.
Simply send a DM for enquiries and recom…",2020-05-13 09:44:08,[]
"Keep calm and be ready! 😎

#DonaldTrump #QAnon #FakePandemic",2020-05-13 09:44:11,"['DonaldTrump', 'QAnon', 'FakePandemic']"
RT @TheShehus: $496m was paid in 2018 by President @MBuhari for #SuperTucano #A29 aircrafts.This one is getting it maiden flight test by @e…,2020-05-13 09:44:15,"['SuperTucano', 'A29']"
"""...the people who he pretends to care about are the people he has the most disdain for because he could care less about them."" #truewords #DonaldTrump  https://t.co/ajft99N2SK",2020-05-13 09:44:17,[]
Reporter Implies Trump Is Racist And The Anti-American Media Run With It https://t.co/LpmkO7wqYZ #FakeNewsMedia #MSM #News #Politics #Trump,2020-05-13 09:44:29,"['FakeNewsMedia', 'MSM', 'News', 'Politics', 'Trump']"
"RT @blvck_Godson730: 🚨🚨🚨🚨🇺🇸🇺🇸🇺🇸🚨🚨🚨🚨SOMEBODY HELP US!!!! #AhmaudArbery
#BlueMAGA #DonaldTrump #MAGA2020 #foxnews #BlueLivesMatter #Covid htt…",2020-05-13 09:44:29,"['AhmaudArbery', 'BlueMAGA', 'DonaldTrump', 'MAGA2020', 'foxnews', 'BlueLivesMatter', 'Covid']"
"RT @Deceitful_Times: #Obamagate and its 4 million tweets has disappeared from Twitter trends and all they have trending is #Trump 😂
This ps…",2020-05-13 09:44:30,"['Obamagate', 'Trump']"
"RT @SaraCarterDC: #NEW: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a fo…",2020-05-13 09:44:31,"['NEW', 'Trump', 'Steele']"
#Staceyabrams #JoeBiden Stacey Abrams Thinks Tara Reade Is Lying About Her Joe Biden Sexual Assault Allegation - Newsweek https://t.co/OnwPG7lrww,2020-05-13 09:44:34,"['Staceyabrams', 'JoeBiden']"
"@Strandjunker #Trump University scam went tits-up. He screwed many poor idiots out of good money —printing bogus shiny trump investor diplomas for $20k, calling them degrees. It’s one of the fraudulent ventures the govt were cracking down on but he managed to weasel out of when he became pres",2020-05-13 09:44:34,['Trump']
#AI bot had to unlearn English grammar to decipher #Trump speeches https://t.co/MFLUpavv34 https://t.co/HmzmOkYjAf,2020-05-13 09:44:39,"['AI', 'Trump']"
"RT @organicsbytrish: Delivered 💃💃
.
Order for affordable skincare products and thank me later ❤️
.
Simply send a DM for enquiries and recom…",2020-05-13 09:44:47,[]
"RT @_montoni: BOTH of #Trump’s pick for today special election won today! ♥️🇺🇸 

#MikeGarcia2020 won in CALIFORNIA - one of the bluest stat…",2020-05-13 09:44:47,"['Trump', 'MikeGarcia2020']"
"RT @zeusFanHouse: Must See! #TuckerCarlson Devastates Obama, Exposes Coup Against #Trump

#Russia collusion was always a #hoax and #Obama k…",2020-05-13 09:44:49,"['TuckerCarlson', 'Trump', 'Russia', 'hoax', 'Obama']"
"RT @zeusFanHouse: John #Brennan under the spotlight!

#Obama CIA Chief #JohnBrennan Under Fire for the Creation of Bogus January 2017 Intel…",2020-05-13 09:44:50,"['Brennan', 'Obama', 'JohnBrennan']"
