Tweet,created_at,hashtags
RT @TheRickWilson: Cannot unsee.,2020-05-13 21:38:58,[]
RT @A19RealTruther: Just Remember who gave these people awards. #TheSpecialClub @POTUS #Trump bring the Hammer. https://t.co/lKjAa9rjZF htt…,2020-05-13 21:38:58,"['TheSpecialClub', 'Trump']"
"@dusm1811 @TeaPainUSA @realDonaldTrump #SubpoenaObama to tell us what his administration knew about the #TrumpPutin election conspiracy - BEFORE the 2016 election. 

What did Obama know and when did he know it... about #tRUmp giving tactical targeting polling ammunition to Russia for use against America's democracy?",2020-05-13 21:38:58,"['SubpoenaObama', 'TrumpPutin']"
"23 mn ago #NewQ #QAlert #NEWS #Trump #FakeNews Follow Research #QAnon #WWG1WGAWORLDWIDE #WWG1WGA #GreatAwakening #ObamaGate 

&gt;Dates are important.

THIS IS EXACTLY THE POINT!! 
Thank You.
https://t.co/NUlngdt7qG

https://t.co/JGJrd6yYC7 https://t.co/9uzeQN5UkS",2020-05-13 21:39:07,"['NewQ', 'QAlert', 'NEWS', 'Trump', 'FakeNews', 'QAnon', 'WWG1WGAWORLDWIDE', 'WWG1WGA', 'GreatAwakening']"
Really good lighting! #Trump https://t.co/FfSZ0ZbGBI,2020-05-13 21:39:07,['Trump']
"RT @Sassy4Trump: 💯% That’s Exactly What He’s Been Striving For #MAGA 🇺🇸
#ENATIONTRAINS #TRUMP
💯@EtheElephant1 
🇺🇸@RL9631 
💯@dianeh15285 
🇺🇸…",2020-05-13 21:39:07,"['MAGA', 'ENATIONTRAINS', 'TRUMP']"
RT @TheRickWilson: Cannot unsee.,2020-05-13 21:39:08,[]
"RT @RandyKaus: ""Egghead likes his booky-book!"" - #TuckerCarlson

#IntellectuallyUnfit
#Impeached4Life
#TheResistance
#DonaldTrump
#StableGe…",2020-05-13 21:39:08,"['TuckerCarlson', 'IntellectuallyUnfit', 'Impeached4Life', 'TheResistance', 'DonaldTrump']"
"•  #BillWhittleNow • #HATERS BREAKING FOR #BIDEN: IN 2016 THOSE WHO HATED BOTH VOTED #TRUMP • #2020Election #JoeBiden #Incumbency #PresidentTrump #COVID19 #Pandemic 
https://t.co/2uSRfO9frR",2020-05-13 21:39:08,"['BillWhittleNow', 'HATERS', 'BIDEN', 'TRUMP', '2020Election']"
RT @conserv_tribune: What an awful answer. #2020election #GeorgeStephanopoulos #JoeBiden #sexualassault https://t.co/LCXadh5xQ6,2020-05-13 21:39:09,"['2020election', 'GeorgeStephanopoulos', 'JoeBiden', 'sexualassault']"
"Replying to @POTUS With everything happing with ObamaBidenGate Russian Ukraine hoax FBI DOJ Treason, Donald J Trump shouldn’t even have to run for re-election until 2024! He had the last 4 years stolen! Imagine what he will be able to do with Two Hands! #Trump 8 more years MAGA",2020-05-13 21:39:10,[]
"Don’t listen to these lies, they are trying to distract people from the President’s failure to respond the Coronavirus. #Trump #coronavirus",2020-05-13 21:39:11,[]
"RT @LVNancy: They all knew #RussiaHoax was a LIE &amp; attempted the Coup @realDonaldTrump 

illegal #Unmasking of #GenFlynn:
 
VP #JoeBiden 
#…",2020-05-13 21:39:11,"['RussiaHoax', 'Unmasking', 'GenFlynn', 'JoeBiden']"
"RT @silverbract: #BlueWaveDesigns is committed to designing products for the #RESISTANCE that counter, oppose, &amp; undermine #Trump &amp; his #Co…",2020-05-13 21:39:11,"['BlueWaveDesigns', 'RESISTANCE', 'Trump']"
@JeffreyGuterman This whole #TRUMP family is F*UCK*NG CRAZY !,2020-05-13 21:39:12,['TRUMP']
RT @riclewu: #SouthCarolinaGOP..pay CLOSE attention.. If #LindsayGraham does not subpoena Obama to testify..YOU MUST VOTE THIS #DEEP stater…,2020-05-13 21:39:12,"['SouthCarolinaGOP', 'LindsayGraham', 'DEEP']"
"@Acosta Greatest increases of COVID deaths projected in Republican states https://t.co/kDkhu2N4kY
The difference between being science data driven blue states or dumbass red states who follow #trump like lemmings !",2020-05-13 21:39:12,[]
"D5 #ObamaGate times running out #Obama #JoeBiden no excuses, no deals #PainIsComing #PanicInDC #DrainTheSwamp #GreatAwakening #TreasonAtTheHighestLevel #KAG",2020-05-13 21:39:14,"['ObamaGate', 'Obama', 'JoeBiden', 'PainIsComing', 'PanicInDC', 'DrainTheSwamp']"
RT @StopTrump2020: It is clear - #Trump does not care about us https://t.co/w4JMqkwznF,2020-05-13 21:39:14,['Trump']
"USA so called media is disrespectful beyond belief. Ban them!   #Trump is the greatest President ever. #Medialies 
#Trump2020",2020-05-13 21:39:14,"['Trump', 'Medialies']"
"RT @BrandonBeckham_: @KarenMoffatt5 @josmithl @HuntBl46 @realDonaldTrump @JoeBiden @GenFlynn Talking about Public Policy.

➡️ Do you say ki…",2020-05-13 21:39:16,[]
RT @TheRickWilson: Cannot unsee.,2020-05-13 21:39:17,[]
RT @TheRickWilson: Cannot unsee.,2020-05-13 21:39:17,[]
"Deep fakes are getting so hard to spot. How will this impact the surge of misinformation from governments and media? The only give away in this clip is the clarity of each of @realDonaldTrump’s answers.

#deepfakes #trump #misinformation",2020-05-13 21:39:18,[]
#Trump appears willing to accept other people’s deaths as the cost of doing business. Wonder if @realDonaldTrump will change his tune if #COVID19 spreads in the #WhiteHouse.,2020-05-13 21:39:20,['Trump']
RT @forcemultstevea: @ryanstruyk @maggieNYT @CNN #Trump will cut Social Security &amp; Medicare entitlements if reelected to shrink trillions i…,2020-05-13 21:39:21,['Trump']
"RT @A19RealTruther: .GenFlynn should come back with a vegence. I believe either @FBI director, @CIA Director or #VP running mate for @POTUS…",2020-05-13 21:39:22,['VP']
RT @TheRickWilson: Cannot unsee.,2020-05-13 21:39:23,[]
@DeborahDitkows1 @RandPaul @realDonaldTrump Talk to me about #JoeBiden then we will talk about the other side.,2020-05-13 21:39:23,['JoeBiden']
RT @potatoes187: @realDonaldTrump @ExtraEbe007 Her name was Lori Klausutis. May she get the justice she deserves. #MorningJoe #JoeScarborou…,2020-05-13 21:39:25,['MorningJoe']
RT @TheRickWilson: Cannot unsee.,2020-05-13 21:39:27,[]
"“What, me worry?”",2020-05-13 21:39:28,[]
"RT @derekjames150: So, we're all having to deal with the worst  global pandemic in 100 years. But, on the plus side, #DonaldTrump, #BorisJo…",2020-05-13 21:39:29,['DonaldTrump']
"RT @Msmanchester1: #Barr has taken a wrecking ball to the Rule of Law, thanks to the corrupt @GOP who installed him. #Trump couldn’t have d…",2020-05-13 21:39:30,"['Barr', 'Trump']"
RT @NaniEight: @ttocs35 Absolutely. Sad day in #America to confirm yet more #TreasonousActs attempting to overthrow our Government and comp…,2020-05-13 21:39:33,"['America', 'TreasonousActs']"
"RT @ricklevy67: New American #coronavirus hotspots appear in #Republican heartlands , Most likely because they all watch #FoxNews &amp; have be…",2020-05-13 21:39:35,"['coronavirus', 'Republican', 'FoxNews']"
RT @TheRickWilson: Cannot unsee.,2020-05-13 21:39:37,[]
RT @prayerfeathers: @eugenegu @realDonaldTrump Dan Rather described #DonaldTrump to a T https://t.co/f5ARyPJYNt,2020-05-13 21:39:38,['DonaldTrump']
"RT @silverbract: Since #Trump's utter failure as a leader has allowed #Covid_19 to spread to a huge number of #Americans, it seems only fit…",2020-05-13 21:39:40,"['Trump', 'Covid_19', 'Americans']"
RT @TheRickWilson: Cannot unsee.,2020-05-13 21:39:41,[]
"Sorry #trump, but #anthonyfauci doesn't give ""acceptable"" answers

He gives answers that are backed up by science, which might not always be acceptable or popular",2020-05-13 21:39:41,"['trump', 'anthonyfauci']"
RT @TheRickWilson: Cannot unsee.,2020-05-13 21:39:44,[]
"RT @yousef_alwnah: Facebook is taking a stand against Arabs by hiring the Turkish Muslim Brotherhood. 
Our response is to encourage Arabs t…",2020-05-13 21:39:45,[]
"""I did the Biggest Deal in the history of our Country yesterday - in terms of trade""
▸ https://t.co/rGNgjTqXj9

#UnitedStates #UnitedStatesSenate #DonaldTrump https://t.co/AKGli6PN3e",2020-05-13 21:39:45,[]
RT @AndyOstroy: Holy Manbaby... this is awesome! #Trump  https://t.co/xzL9CrgIE8,2020-05-13 21:39:46,['Trump']
RT @TheRickWilson: Cannot unsee. https://t.co/wky5XhJjHB,2020-05-13 21:39:46,[]
RT @hapa_girl33: Aloha Wednesday and it’s the perfect day to remind everyone #SubpoenaObama #ObamaGate ain’t going away. Corruption being e…,2020-05-13 21:39:50,"['SubpoenaObama', 'ObamaGate']"
RT @LettertoEurope: #Merkel #Reuters #DefendDemocracy #CyberSecurity #UNGeneva #QuédateEnCasa #CNN #BBC #BillGates   #HumanRights #Trudeau…,2020-05-13 21:39:53,"['Merkel', 'Reuters', 'DefendDemocracy', 'CyberSecurity', 'UNGeneva', 'QuédateEnCasa', 'CNN', 'BBC', 'BillGates', 'HumanRights', 'Trudeau']"
"Pres Trump Q&amp;A/playback: Thought Supreme Court hearing yesterday on tax returns ""went very well."" ""Miss"" seeing VP Pence. Staying ""pretty much away from people."" Stays in his office. #Trump #coronavirus @anthonymace",2020-05-13 21:39:53,[]
RT @TheRickWilson: Cannot unsee.,2020-05-13 21:39:55,[]
"RT @SandraSentinel: The madness of this extreme lockdown is killing people who do not have #coronavirus :

26-Year-Old Dies Giving Birth Du…",2020-05-13 21:39:55,['coronavirus']
"#realDonaldTrump
#CoronaVirus 
#Trumpocalypse
#News 
#JoeBiden 
@cspanwj
#racism
#humor

It is called due facce",2020-05-13 21:39:55,"['realDonaldTrump', 'CoronaVirus', 'Trumpocalypse', 'News', 'JoeBiden', 'racism', 'humor']"
My eyes! My eyes!!!!!,2020-05-13 21:39:56,[]
RT @TheRickWilson: Cannot unsee.,2020-05-13 21:39:56,[]
RT @LettertoEurope: #AngelaMerkel #Reuters #DefendDemocracy #CyberSecurity #UNGeneva #UnitedNations #CNN #BBC #AlJazeera  #HumanRights #The…,2020-05-13 21:39:56,"['AngelaMerkel', 'Reuters', 'DefendDemocracy', 'CyberSecurity', 'UNGeneva', 'UnitedNations', 'CNN', 'BBC', 'AlJazeera', 'HumanRights']"
"RT @tomfervoy: @politico Death-count 5/13 in countries that took prompt, aggressive action:

S. Korea: 259
Japan: 657
Hong Kong: 4
Taiwan:…",2020-05-13 21:39:58,[]
RT @LettertoEurope: #Merkel #Reuters #DefendDemocracy #HybridWar  #CyberSecurity #UN #UNGeneva #UN_HRC #Trump #BBCWorld #AlJazeera_World #U…,2020-05-13 21:39:59,"['Merkel', 'Reuters', 'DefendDemocracy', 'HybridWar', 'CyberSecurity', 'UN', 'UNGeneva', 'UN_HRC', 'Trump', 'BBCWorld', 'AlJazeera_World']"
RT @TheOUTFront: @ladyred1956 @AllanMargolin @Dobieblue @Nealinthekeys @Samuraisurfer53 @P4boxers @Ruby74698396 @Trmpsugly @Stregabella9 @g…,2020-05-13 21:40:03,[]
"RT @BrandonBeckham_: @KarenMoffatt5 @josmithl @HuntBl46 @realDonaldTrump @JoeBiden @GenFlynn Talking about Public Policy.

➡️ Do you say ki…",2020-05-13 21:40:05,[]
RT @TheRickWilson: Cannot unsee.,2020-05-13 21:40:07,[]
RT @TrumpCanuck: @Me2189251618 @XHawk80 @hollylandes @Shayarm @45HarisonHarold @Reccared1 @RedPilledisBACK @FrancesannMaga @HEAVENSARMY4 @l…,2020-05-13 21:40:07,[]
RT @TheRickWilson: Cannot unsee.,2020-05-13 21:40:07,[]
RT @TheRickWilson: Cannot unsee. https://t.co/wky5XhJjHB,2020-05-13 21:40:09,[]
RT @TheRickWilson: Cannot unsee.,2020-05-13 21:40:11,[]
"RT @Sassy4Trump: 💯% That’s Exactly What He’s Been Striving For #MAGA 🇺🇸
#ENATIONTRAINS #TRUMP
💯@EtheElephant1 
🇺🇸@RL9631 
💯@dianeh15285 
🇺🇸…",2020-05-13 21:40:12,"['MAGA', 'ENATIONTRAINS', 'TRUMP']"
RT @TheRickWilson: Cannot unsee. https://t.co/wky5XhJjHB,2020-05-13 21:40:12,[]
Turn it any angel cook it anyway it still looks Dj Donald,2020-05-13 21:40:13,[]
RT @scureggione: #jump in the #Trump https://t.co/ee5OMjlDPO,2020-05-13 21:40:13,"['jump', 'Trump']"
RT @TheRickWilson: Cannot unsee.,2020-05-13 21:40:17,[]
"@Acosta #Trump says coronavirus will 'go away without a vaccine'
Actually coronavirus will keep coming back each year as  epidemic that co-exists with humans for a long time
https://t.co/1y0NiyhUO1
#trump a total idiot so have to moron to support this assclown !",2020-05-13 21:40:18,['Trump']
"RT @NickAdamsinUSA: POLL: Who is the BEST President over the last 20 years?

#MAGA #TRUMP #KAG2020",2020-05-13 21:40:19,"['MAGA', 'TRUMP', 'KAG2020']"
@TeamTrump @realDonaldTrump @GenFlynn @JoeBiden bald faced lied to @GStephanopoulos. Will xClinton WH staffer George call out #JoeBiden for lying to him and his audience or nah?,2020-05-13 21:40:19,[]
RT @TheRickWilson: Cannot unsee.,2020-05-13 21:40:20,[]
"RT @LVNancy: They all knew #RussiaHoax was a LIE &amp; attempted the Coup @realDonaldTrump 

illegal #Unmasking of #GenFlynn:
 
VP #JoeBiden 
#…",2020-05-13 21:40:21,"['RussiaHoax', 'Unmasking', 'GenFlynn', 'JoeBiden']"
"RT @Sassy4Trump: 🇺🇸#BestPresidentEver45 🇺🇸
#WeThePeople Stand With U
#ENATIONTRAINS #TRUMP
⭐️@POLITICALWAROOM 
💫@HopeLostNFound 
⭐️@SaltyDo…",2020-05-13 21:40:21,"['BestPresidentEver45', 'WeThePeople', 'ENATIONTRAINS', 'TRUMP']"
RT @TheRickWilson: Cannot unsee.,2020-05-13 21:40:22,[]
True that! #COVIDー19 #coronavirus #Trump2020 #Trump #TrumpVirus #TrumpGate #ChineseVirus #Wuhan #HospitalPlaylist #HongKong #ClintonBodyCount https://t.co/BVPZXktxao,2020-05-13 21:40:22,"['COVIDー19', 'coronavirus', 'Trump2020', 'Trump', 'TrumpVirus', 'TrumpGate', 'ChineseVirus', 'Wuhan', 'HospitalPlaylist']"
"RT @Msmanchester1: #Barr has taken a wrecking ball to the Rule of Law, thanks to the corrupt @GOP who installed him. #Trump couldn’t have d…",2020-05-13 21:40:23,"['Barr', 'Trump']"
"RT @CelebrityFind: 39 #Obama RATS on th LIST, including #JoeBiden! 

#Biden #Comey #Clapper #Brennan #Powers #MoreToCome 

Read: Documents…",2020-05-13 21:40:25,"['Obama', 'JoeBiden', 'Biden', 'Comey', 'Clapper', 'Brennan', 'Powers', 'MoreToCome']"
"‘Don’t ask me, ask China’: Donald Trump ends press meet after spat with ... https://t.co/uq9CObZImT via @YouTube

#DonaldTrump #China #coronavirus #COVIDー19 #lockdown",2020-05-13 21:40:32,[]
"#Trump's disgrace.
https://t.co/H030TTyXBU",2020-05-13 21:40:34,['Trump']
RT @brauneluegen: #Trump A brief history of the 45 presidents of the United States https://t.co/dPc4UPoSdl,2020-05-13 21:40:34,['Trump']
RT @scureggione: #jump in the #Trump https://t.co/ee5OMjlDPO,2020-05-13 21:40:35,"['jump', 'Trump']"
@BeckyBoydVocals Subpoena #trump and ask him why he is letting thousands of citizens die every day,2020-05-13 21:40:37,['trump']
"RT @LVNancy: They all knew #RussiaHoax was a LIE &amp; attempted the Coup @realDonaldTrump 

illegal #Unmasking of #GenFlynn:
 
VP #JoeBiden 
#…",2020-05-13 21:40:39,"['RussiaHoax', 'Unmasking', 'GenFlynn', 'JoeBiden']"
"RT @confunctionist: Sounds like what the #GOP accuses China of, would #Trump do that?

Would #DrBrix cheat on the #DeathCounts? 
https://t.…",2020-05-13 21:40:40,"['GOP', 'Trump', 'DrBrix', 'DeathCounts']"
"@ddale8 Time to send #Barron to a public school then and let #Trump gamble with HIS kid's life, eh?",2020-05-13 21:40:40,"['Barron', 'Trump']"
RT @TheRickWilson: Cannot unsee.,2020-05-13 21:40:42,[]
"@Acyn nutter
(nu-tter) n.
1. a crazy person
2. someone who is psychotic

Used in the U.K to describe f#@ked up people

Did you see #Trump? What a nutter.",2020-05-13 21:40:42,[]
RT @Kermit_Progress: #JoeBiden’s Rapid Response Director Goes Ballistic On #CatherineHerridge For Releasing Names Of People Who Unmasked Ge…,2020-05-13 21:40:48,"['JoeBiden', 'CatherineHerridge']"
These faces are priceless. I feel like I'd have known she was doing Pelosi even with the sound off 😂😂😂,2020-05-13 21:40:49,[]
"For the love of God and all things just...this moron is a “Sandinista, Fidelista, and a Chavista”. Please inform this feller that there is no dictatorship in the #USA. #MAGA #KAG #Trump 

We need to #LiberateVenezuela this year. 

#VenezuelaConfiaEnTrump 
#VenezuelaLibre2020
#SOS",2020-05-13 21:40:51,[]
"Chrysler declares itself bankrupt right after #Trump used #government money to purchase the #debt 
https://t.co/DmLeAP7uNV",2020-05-13 21:40:52,"['Trump', 'government', 'debt']"
RT @TheRickWilson: Cannot unsee.,2020-05-13 21:40:52,[]
RT @gary_kline: @PapaPorter1 @funder @realDonaldTrump I agree. #MAGAts are not going away. America was already on the path to extreme polar…,2020-05-13 21:40:53,['MAGAts']
"RT @AmirTaheri4: At Cabinet meeing Rouhani says Islamic Republic ""passing through hardest days in history""
Yet, instead of asking how to de…",2020-05-13 21:40:53,[]
RT @conserv_tribune: This isn't good for morale inside the campaign. #2020election #DemocratPrimary #DemocraticParty #Democrats #DonaldTrum…,2020-05-13 21:40:54,"['2020election', 'DemocratPrimary', 'DemocraticParty', 'Democrats']"
"@usurchoosername @ElaineYoung94 The truth is not now nor has it ever been grade school name calling. That's the crap #Trump does to make himself look better. I don't necessarily think people view the world as I do, merely that intelligent people see Trump's lies for what they are - lies.",2020-05-13 21:40:54,[]
RT @TheRickWilson: Cannot unsee.,2020-05-13 21:40:55,[]
RT @RitaCox1: British Writer Pens The Best Description Of Trump I’ve Read https://t.co/M6vJkRlbYe #natewhite #british #trump,2020-05-13 21:40:55,"['natewhite', 'british', 'trump']"
RT @TribulationThe: Los Angeles Mayor GETTING CASH from a country that FUNDS TERRORISM! Check out my article from https://t.co/myrJknLKQu!…,2020-05-13 21:40:55,[]
"@Acosta #Trump is torturous to the nervous system via @ewarren is awesome !
https://t.co/LoMLBAOfji",2020-05-13 21:40:55,['Trump']
"Is it just me, or has anyone else got @donaldtrump saying “CHI-NA” stuck in their head for the last seven weeks!? I now cannot say China without saying CHI-NA.🙄

#coronavirus #trump #china #lockdown #day48oflockdown #COVIDー19",2020-05-13 21:40:55,[]
Rand Paul: Biden ‘Caught Red-Handed‘ Using Spy Powers Against ‘Political Opponent‘ https://t.co/WyBz1769k8 via @BreitbartNews @TDucklo @KBeds @thematthill your boy #joebiden is dirty,2020-05-13 21:40:57,[]
RT @NaniEight: @ttocs35 Absolutely. Sad day in #America to confirm yet more #TreasonousActs attempting to overthrow our Government and comp…,2020-05-13 21:41:02,"['America', 'TreasonousActs']"
RT @brauneluegen: #Trump A brief history of the 45 presidents of the United States https://t.co/dPc4UPoSdl,2020-05-13 21:41:05,['Trump']
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 21:41:07,[]
RT @TheRickWilson: Cannot unsee.,2020-05-13 21:41:07,[]
RT @TheRickWilson: Cannot unsee.,2020-05-13 21:41:09,[]
"RT @AwakenedOutlaw: Dish bish is 117% going down.

De Niro: #Trump Has ‘Distain’ for His Voters Who Bought His Reality TV Scam

https://t.c…",2020-05-13 21:41:09,['Trump']
"@Acosta @ewarren Frank Sinatra saw a weak man in #Trump so told him to ""Go F*** Himself""! https://t.co/zgrR4d9SaZ so ALL sane educated Americans will do same when #trump is defeated in November #TrumpIsALoser",2020-05-13 21:41:09,['Trump']
"Kinda funny that #Trump &amp; the #GOP are trying to flip the narrative &amp; accuse #Obama of working with Russia. Obama is the one who increased the #sanctions on Putin, aka the #MagnitskyAct, which #McCain was also part of. Trump is the one who constantly defends Putin. #GOPHypocrisy",2020-05-13 21:41:10,"['Trump', 'GOP', 'Obama']"
RT @scureggione: #jump in the #Trump https://t.co/ee5OMjlDPO,2020-05-13 21:41:10,"['jump', 'Trump']"
RT @TheRickWilson: Cannot unsee.,2020-05-13 21:41:15,[]
RT @TheoMoudakis: Please enjoy Thursday's #DonaldTrump cartoon in @TorontoStar #COVID19 https://t.co/KaopsGrf4s,2020-05-13 21:41:15,"['DonaldTrump', 'COVID19']"
"Frank Sinatra saw a weak man in #Trump so told him to ""Go F*** Himself""! https://t.co/zgrR4d9SaZ so ALL sane educated Americans will do same when #trump is defeated in November #TrumpIsALoser",2020-05-13 21:41:18,['Trump']
RT @TheRickWilson: Cannot unsee. https://t.co/wky5XhJjHB,2020-05-13 21:41:18,[]
"RT @Christi72002967: @MZHemingway @rromona #ObamaGate - gotta keep the tag rolling folks, this goes a lot deeper than just #Trump transitio…",2020-05-13 21:41:20,"['ObamaGate', 'Trump']"
RT @TheRickWilson: Cannot unsee. https://t.co/wky5XhJjHB,2020-05-13 21:41:22,[]
"RT @derekjames150: So, we're all having to deal with the worst  global pandemic in 100 years. But, on the plus side, #DonaldTrump, #BorisJo…",2020-05-13 21:41:23,['DonaldTrump']
"@TeaPainUSA @Bevfriesen1 Well, @realDonaldTrump🤡, I totally disagree with about everything you say each time you ‘reopen’ your lying mouth. Whenever #DrFauci opens his mouth, he tells #Americans the #truth &amp; the #facts about #Covid19. So, do #America a favor, #Trump: “Shut your trap!”

#TrumpLiesKillUS",2020-05-13 21:41:23,[]
RT @TheRickWilson: Cannot unsee.,2020-05-13 21:41:25,[]
RT @meme_revolt: More #Trump as a baby memes... https://t.co/Vto4M5v15r,2020-05-13 21:41:26,['Trump']
no body listen to #Dopey the killer clown #Trump plz,2020-05-13 21:41:26,"['Dopey', 'Trump']"
RT @TheRickWilson: Cannot unsee. https://t.co/wky5XhJjHB,2020-05-13 21:41:28,[]
RT @suzannelynch1: #Trump criticizes #Fauci comments urging caution on reopening schools. “He wants to play all sides of the equation”...…,2020-05-13 21:41:28,"['Trump', 'Fauci']"
RT @TribulationThe: Los Angeles Mayor GETTING CASH from a country that FUNDS TERRORISM! Check out my article from https://t.co/myrJknLKQu!…,2020-05-13 21:41:30,[]
"RT @zeusFanHouse: BREAKING:2020 Democrat Nominee #JoeBiden Unmasked @GenFlynn !

Biden on Tues claimed knew“nothing”about plot to target #F…",2020-05-13 21:41:30,['JoeBiden']
"RT @texan_maga: Things will get much uglier.

They will make it look like #Trump's finished without a chance. 

They will make up lies and…",2020-05-13 21:41:30,['Trump']
RT @ThompsonToons: Check out more great cartoons from across the USA Today Network by clicking the link: https://t.co/1CRQgTTQQd #Trump #Fa…,2020-05-13 21:41:31,['Trump']
"@peterbakernyt Fauci, plays both sides of the fence
Meaning, he is a waste of time
Go away ....
@realDonaldTrump is ready
The lefties have not seen sanything yet
#Millie #4stars
Look out
When the USA Military gives the green light
#TRUMP goes 100%",2020-05-13 21:41:31,[]
RT @scureggione: #jump in the #Trump https://t.co/ee5OMjlDPO,2020-05-13 21:41:33,"['jump', 'Trump']"
RT @TheRickWilson: Cannot unsee. https://t.co/wky5XhJjHB,2020-05-13 21:41:33,[]
"As #Trump says #AmericansAreWarriors, let's indeed compare his performance to that of great US war Generals. The average daily number of US #covid19deaths is 1500, 3x that of the American Civil war, the US' deadliest conflict. Trump #BeBest! https://t.co/xbcDlUkTsx #covid19usa https://t.co/6ornZVZVkf",2020-05-13 21:41:35,"['Trump', 'AmericansAreWarriors']"
"RT @RichardAngwin: Would someone teach the brain dead Trump supporters basic math ?

#COVID19 #coronavirus #Resist #Trump #1u #Obama #NotMe…",2020-05-13 21:41:35,"['COVID19', 'coronavirus', 'Resist', 'Trump', '1u', 'Obama']"
RT @TribulationThe: Los Angeles Mayor GETTING CASH from a country that FUNDS TERRORISM! Check out my article from https://t.co/myrJknLKQu!…,2020-05-13 21:41:36,[]
RT @TribulationThe: Bill Gates has ANOTHER CLIMATE CHANGE SCAM! And this one is DEADLY! Check out this article that I wrote for https://t.c…,2020-05-13 21:41:36,[]
So it's gonna be #Trump's bullshit #ObamaGate vs what's in the unredacted Grand Jury of the #MuellerReport (if a judge rules in favor of releasing it to Congress),2020-05-13 21:41:37,"['Trump', 'ObamaGate', 'MuellerReport']"
"""became incapacitated""? I thought it was a given. #Trump",2020-05-13 21:41:38,['Trump']
"RT @AWKWORDrap: Howard Stern has never been right... until now:

“The people Trump despises most, love him the most.”

If you’re not rich,…",2020-05-13 21:41:39,[]
RT @TheRickWilson: Cannot unsee.,2020-05-13 21:41:39,[]
RT @TheoMoudakis: Please enjoy Thursday's #DonaldTrump cartoon in @TorontoStar #COVID19 https://t.co/KaopsGrf4s,2020-05-13 21:41:40,"['DonaldTrump', 'COVID19']"
"RT @tomfervoy: @politico Death-count 5/13 in countries that took prompt, aggressive action:

S. Korea: 259
Japan: 657
Hong Kong: 4
Taiwan:…",2020-05-13 21:41:42,[]
"NEW: A year after the release of Robert Mueller’s Russia investigation, (#Trump’s Boy) William Barr is working to undo the special counsel’s conclusions https://t.co/atNqZ63QRr https://t.co/wC92ifXVTh (via@CNNPolitics)",2020-05-13 21:41:42,['Trump']
RT @Devina87714397: This is #POTUS when he wins and I am with him all the way go #TRUMP. https://t.co/ilKMzpov0K,2020-05-13 21:41:44,"['POTUS', 'TRUMP']"
RT @TheRickWilson: Cannot unsee.,2020-05-13 21:41:45,[]
Joe Biden among officials who were sent Mike Flynn's 'unmasked' name #Obama #JoeBiden #MikeFlynn https://t.co/dSljnN670w via https://t.co/RtYyUXZ5l4,2020-05-13 21:41:45,"['Obama', 'JoeBiden', 'MikeFlynn']"
RT @AndyOstroy: Holy Manbaby... this is awesome! #Trump  https://t.co/xzL9CrgIE8,2020-05-13 21:41:49,['Trump']
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 21:41:49,"['Trump', 'Steele']"
"@magaxxoo @realDonaldTrump @ODNIgov @DevinNunes @GenFlynn The look on their faces after #Trump wins AGAIN on November 3, 2020! 🤣😂🤣 #Trump2020Landslide",2020-05-13 21:41:49,['Trump']
"RT @SobdarBaloch_: @hyrbyair_marri True sir, and despite knowing these facts #Trump inked an agreement with Taliban and UN is in deep sleep…",2020-05-13 21:41:50,['Trump']
"Yes, Trump's mission has changed from ""Make America Great Again"" to ""Re-Elect ME!""

His new mission is nothing more than ""re-start the economy"" so that he will look good enough to re-elect. Which is of course ridiculous when it comes at the cost of a hundred thousand more deaths.",2020-05-13 21:41:53,[]
Check out ____.marreon's video! #TikTok #tiktokexposed #tiktokrascits #trending #donaldtrump #fyp #BlackTwitter  https://t.co/2xpldxOCxW,2020-05-13 21:41:55,"['TikTok', 'tiktokexposed', 'tiktokrascits', 'trending', 'donaldtrump', 'fyp', 'BlackTwitter']"
@realDonaldTrump @DonaldJTrumpJr @DevinNunes @TuckerCarlson @seanhannity What happened to the list of 17 intelligence agencies that alleged confirmed that the DNC server was hacked by the Russians and used to help the Trump campaign. Remind world of that lie. #RushLimbaugh #Dobbs,2020-05-13 21:41:55,[]
RT @Julia3131: This is BRILLIANT! MUST WATCH.,2020-05-13 21:41:56,[]
"Actually #trump, the average college student is NOT ""in great shape""

In fact, the #USArmy has said that obesity among grade school and college students is a #NationalSecurity issue as about 80% do not meet fitness requirements for the military",2020-05-13 21:41:56,"['trump', 'USArmy']"
RT @scureggione: #jump in the #Trump https://t.co/ee5OMjlDPO,2020-05-13 21:41:58,"['jump', 'Trump']"
@ddale8 @GrogsGamut Do #Trump staff feed him garbage to keep him from exploding. Serious question by the way. He can’t handle bad news.,2020-05-13 21:41:59,['Trump']
