Tweet,created_at,hashtags
"RT @AndyOstroy: What’s the big deal? I mean, it’s not like other sick old people—who don’t have #Trump connections and aren’t white—aren’t…",2020-05-13 13:41:09,['Trump']
"We all need a little #laugh ... this #VideoOfTheDay will have you rolling on the ground #laughing #lol #giggle #BabyTrump #TrumpCoronavirusTestFailure #TrumpMeltdown #TrumpDeathToll82K #TrumpGate #TrumpsJealousOfObama 

#Dems #gop @foxnewsalert @FoxNewsSunday @CNN @CNNPolitics",2020-05-13 13:41:10,"['laugh', 'VideoOfTheDay', 'laughing', 'lol', 'giggle']"
"@trish_regan The human casualties of this will be SEVERE...so this correlation between pro-Trump &amp; anti-lock down types is confusing. Logic would dictate : If we let 100,000's of Americans die, we hurt #Trump. 

Time they forget politics &amp; be PATRIOTS.
Time to save American lives. https://t.co/noHFUma2pg",2020-05-13 13:41:10,[]
@dcexaminer @realDonaldTrump @brithume Who lets any 1 lie to them ? Take a NATIONS life savings give it to people full of hate  #Leaders lie= 23 trillion in debt open boarders but you expect such great things from unaccountable liars #call me stupid #Do it to be the #bestPresidentEVER45 #zerotax #TRUMP HELP save Usa https://t.co/5L3oFLi8VC,2020-05-13 13:41:10,[]
"RT @A19RealTruther: BOOM!!!
@POTUS #Trump is a #StableGenius. 
#WWG1WGA @WWG1WGA @John_F_Kennnedy @JohnGrahamDick1 @AngelWarrior321  

🚨Rt…",2020-05-13 13:41:11,"['Trump', 'StableGenius', 'WWG1WGA']"
"RT @calvindean: #comedy at the expense of @realdonaldtrump 
.
.
#maga #TrumpMeltdown #TrumpTaxReturns #trump #TrumpPressConference #TrumpDe…",2020-05-13 13:41:14,"['comedy', 'maga', 'TrumpMeltdown', 'TrumpTaxReturns', 'trump', 'TrumpPressConference']"
"RT @AndyOstroy: @realDonaldTrump Many people are saying, but no one’s talking about it, but u know better than anyone, believe me, that you…",2020-05-13 13:41:14,[]
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:41:15,[]
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:41:19,[]
"RT @news_ntd: ""China has been taking advantage of the United States for many, many years, for decades, because we had people at this positi…",2020-05-13 13:41:19,[]
"RT @TribulationThe: Expect John Durham to ROLL SOME HEADS! Is Obama next?!?!? Check out my article from https://t.co/ZLWdm3YMMy!

https://t…",2020-05-13 13:41:20,[]
"It's funny that #SubpoenaObama is trending considering Impeached President @realDonaldTrump just yesterday had his lawyers argue in front of SCOTUS that a President has immunity to do what they want when in office. #Trump #redwave #TrumpLiesAmericansDie 
#ImpeachedPresidentTrump https://t.co/gMM00ELpFY",2020-05-13 13:41:20,['SubpoenaObama']
"Are we going to be SO afraid of dying that we stop living?
I go back to work today my fear
Is smothering to death in the stupid masks I have panic attacks wearing them on top of the Hot flashes that I'm going through at my age🥴🤪 Prayers please
 #godwins #qanon #trump
#WWG1WWGA",2020-05-13 13:41:21,[]
"@PNowhiteflag @realDonaldTrump @GreggJarrett Death-count 5/13 in countries that took prompt, aggressive action:

S. Korea: 259
Japan: 657
Hong Kong: 4
Taiwan: 7
NZ: 21
AU: 98

The US where #Trump called COVID-19 a hoax &amp; ignored it for 70 days, faced huge deficit of ventilators/masks/PPEs
US COVID-19 Death Toll Tops 83,455.",2020-05-13 13:41:22,[]
RT @TribulationThe: Clinton-Uranium One SCAM getting bigger! Expect Trump to BRING 'EM DOWN! Check out my article that I wrote for https://…,2020-05-13 13:41:22,[]
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:41:23,[]
@canepom_cane And just like that #trump books a flight to #Belgium,2020-05-13 13:41:23,"['trump', 'Belgium']"
"I've lost my patience with #trump. Someone get him on the right meds! Oh, and oust his fat, arrogant, ignorant ass. Then lock all #trumps up",2020-05-13 13:41:24,['trump']
"RT @zeusFanHouse: John #Brennan under the spotlight!

#Obama CIA Chief #JohnBrennan Under Fire for the Creation of Bogus January 2017 Intel…",2020-05-13 13:41:25,"['Brennan', 'Obama', 'JohnBrennan']"
RT @hodgetwins: HE’S A SHOWBOAT PRESIDENT #TRUMP THREATENS TO LEAVE CONFERENCE! https://t.co/TfyabA2QW6,2020-05-13 13:41:26,['TRUMP']
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:41:26,[]
"@dbongino @realDonaldTrump More #FauxNews . But how about the truth ? 83,000 #American dead due to #Trump ‘s mishandling and ineptitude around #COVID19 . Still think it’s a #hoax , you #evil piece of shit ? Hell is waiting for you...",2020-05-13 13:41:27,"['FauxNews', 'American', 'Trump']"
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:41:28,[]
"@GreggJarrett @realDonaldTrump Death-count 5/13 in countries that took prompt, aggressive action:

S. Korea: 259
Japan: 657
Hong Kong: 4
Taiwan: 7
NZ: 21
AU: 98

The US where #Trump called COVID-19 a hoax &amp; ignored it for 70 days, faced huge deficit of ventilators/masks/PPEs
US COVID-19 Death Toll Tops 83,455.",2020-05-13 13:41:28,[]
"#Manafort released from his college-campus prison suite. A #Trump #sleazeball_judge sends Paul home to finish out his FELONY sentence. Why not release to home detention the thousands of other convicted prisoners?  COVID-19 does not discriminate, so why special treatment for Paul? https://t.co/pZ3VyOJW0s",2020-05-13 13:41:28,"['Manafort', 'Trump', 'sleazeball_judge']"
"RT @SandraSentinel: Isnt it odd how Democrats, the party of open borders, heroin needle sharing and street pooping is suddenly concerned ab…",2020-05-13 13:41:29,[]
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:41:31,[]
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:41:32,[]
@realDonaldTrump #Trump 2020 something to believe in WWG1WGA,2020-05-13 13:41:32,['Trump']
"@realDonaldTrump Death-count 5/13 in countries that took prompt, aggressive action:

S. Korea: 259
Japan: 657
Hong Kong: 4
Taiwan: 7
NZ: 21
AU: 98

The US where #Trump called COVID-19 a hoax &amp; ignored it for 70 days, faced huge deficit of ventilators/masks/PPEs
US COVID-19 Death Toll Tops 83,455.",2020-05-13 13:41:32,[]
"RT @kk131066: #Trump is the result of foreign interference in the 2016 elections

Trump is ILLEGITIMATE 

#RemoveTrumpNow 
#RemoveTrump 

#…",2020-05-13 13:41:34,"['Trump', 'RemoveTrumpNow', 'RemoveTrump']"
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:41:34,[]
"RT @AndyOstroy: What’s the big deal? I mean, it’s not like other sick old people—who don’t have #Trump connections and aren’t white—aren’t…",2020-05-13 13:41:35,['Trump']
"RT @SaraCarterDC: #NEW: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a fo…",2020-05-13 13:41:35,"['NEW', 'Trump', 'Steele']"
"#America is slowly rejecting #trump, like a bad kidney transplant ... excruciatingly slowly",2020-05-13 13:41:35,"['America', 'trump']"
"RT @SaraCarterDC: #NEW: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a fo…",2020-05-13 13:41:35,"['NEW', 'Trump', 'Steele']"
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:41:36,[]
#Trump crying #obamagate while his lawyers cite presidential immunity is hilarious immunity applies to all presidents or none it isnt based on skin color,2020-05-13 13:41:37,"['Trump', 'obamagate']"
RT @DevinNunesHorse: It's funny that #SubpoenaObama is trending considering Impeached President @realDonaldTrump just yesterday had his law…,2020-05-13 13:41:38,['SubpoenaObama']
RT @PeteKent01: @GarnoRealestate @wwwillstand @KariCares4U @Arkiegirl01 @slhenry123 @ezibee007 @Bjdmoon @HollyWouldism @Holly_WV @AngelicHo…,2020-05-13 13:41:38,[]
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:41:39,[]
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:41:39,[]
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:41:39,[]
"@virginiafoxx @realDonaldTrump @WhiteHouse @POTUS Death-count 5/13 in countries that took prompt, aggressive action:

S. Korea: 259
Japan: 657
Hong Kong: 4
Taiwan: 7
NZ: 21
AU: 98

The US where #Trump called COVID-19 a hoax &amp; ignored it for 70 days, faced huge deficit of ventilators/masks/PPEs
US COVID-19 Death Toll Tops 83,455.",2020-05-13 13:41:40,[]
"RT @XRPbrainstorm: ""Accept the gift"" #XRP #QAnon
""Big numbers""
@bearableguy123 
#Trump 
Merry Christmas! https://t.co/aTEy9BZ6Cm",2020-05-13 13:41:40,"['XRP', 'QAnon', 'Trump']"
"#Obama was 50/50 on this one.

Wrong: #Trump became president

Right: Obama went down as the worst president 

#ObamaGate #MAGA",2020-05-13 13:41:40,"['Obama', 'Trump']"
"@businessinsider So, how do you think that happened?? #Trump’s buddy #Manafort at home, and #Cohen (who helped the Government) still in prison??",2020-05-13 13:41:40,"['Trump', 'Manafort', 'Cohen']"
RT @steveclazy: @jonmichaelolse1 @DimShady1 Turn him loose at a #Trump rally...........,2020-05-13 13:41:40,['Trump']
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:41:41,[]
👇 who ties these individuals shoes 🤦‍♂️,2020-05-13 13:41:42,[]
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:41:44,[]
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:41:45,[]
'Unrivaled?' Fact-checking Donald Trump's claims about COVID-19 testing - https://t.co/IF5cFO6PD2 - #uspolitics #trump #potus #Election2020,2020-05-13 13:41:46,"['uspolitics', 'trump', 'potus', 'Election2020']"
"@RepArmstrongND @realDonaldTrump @WhiteHouse @fema Death-count 5/13 in countries that took prompt, aggressive action:

S. Korea: 259
Japan: 657
Hong Kong: 4
Taiwan: 7
NZ: 21
AU: 98

The US where #Trump called COVID-19 a hoax &amp; ignored it for 70 days, faced huge deficit of ventilators/masks/PPEs
US COVID-19 Death Toll Tops 83,455.",2020-05-13 13:41:46,[]
"""One of the most insidious manifestations of patriarchy is that it allows men, especially powerful men, to do whatever they want to women and girls without ever being questioned. Equal pay is not enough. We need equal safety.""~ Prof Zenkus 
#BidensBoundaries #HumanTrafficking",2020-05-13 13:41:46,[]
"RT @AndyOstroy: What’s the big deal? I mean, it’s not like other sick old people—who don’t have #Trump connections and aren’t white—aren’t…",2020-05-13 13:41:47,['Trump']
"#Trump2020 Why not  elect a President who takes rational actions, rather than #Trump who fails, then attempts to distract; fails, then attempts to distract;...over and over and over again?",2020-05-13 13:41:49,"['Trump2020', 'Trump']"
"RT @joefaz: Maddow pointed out on Tuesday, #trump completely undercut his lawyers’ argument by spending the entire day on Twitter. #trump i…",2020-05-13 13:41:50,"['trump', 'trump']"
"@davidjoachim @business @davidvoreacos @gregfarrel So, how do you think that happened?? #Trump’s buddy #Manafort at home, and #Cohen (who helped the Government) still in prison??",2020-05-13 13:41:50,"['Trump', 'Manafort']"
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:41:53,[]
"RT @Shel14331667: @FairQuestions #Trump
#DrainTheDeepStateLuciferianCabal in Canada.
starting with pedo lover trudeau",2020-05-13 13:41:55,"['Trump', 'DrainTheDeepStateLuciferianCabal']"
"Lunatic #robertdeniro apparently doesn't care how many people die due to undiagnosed cancers, untreated medical problems,  missed chemo appointments, suicide and depression during the pandemic because of the lockdown. #OPENAMERICANOW #MAGA #Trump",2020-05-13 13:41:59,['robertdeniro']
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:41:59,[]
"@kilmeade @realDonaldTrump Death-count 5/13 in countries that took prompt, aggressive action:

S. Korea: 259
Japan: 657
Hong Kong: 4
Taiwan: 7
NZ: 21
AU: 98

The US where #Trump called COVID-19 a hoax &amp; ignored it for 70 days, faced huge deficit of ventilators/masks/PPEs
US COVID-19 Death Toll Tops 83,455.",2020-05-13 13:41:56,[]
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:42:03,[]
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:42:03,[]
"RT @KatherineMill2: Such a pity he is going to lose his gold toilet, along with  his brain #TrumpGate #Trump isJealous of Obama",2020-05-13 13:42:04,"['TrumpGate', 'Trump']"
@KT93m @ASlavitt #tRump has muzzled CDC and hand-tied FDA....when they are needed to lead #TrumpKakistocracy,2020-05-13 13:42:04,"['tRump', 'TrumpKakistocracy']"
RT @charlesadler: Two women journalists shamed him right off the stage. Some day when there is a doc made on the rise &amp; fall of #DonaldTrum…,2020-05-13 13:42:08,[]
RT @AndyOstroy: Holy Manbaby... this is awesome! #Trump  https://t.co/xzL9CrgIE8,2020-05-13 13:42:09,['Trump']
Sleepy Creepy Joe #JoeBiden,2020-05-13 13:42:09,['JoeBiden']
"@thehill In The Void Of Lies….A Novel…Because with #Trump, now more than ever, #healthcare Is A Necessity….https://t.co/tTPbRtTolz https://t.co/eZ5m1vmQZb",2020-05-13 13:42:10,"['Trump', 'healthcare']"
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:42:10,[]
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:42:13,[]
"RT @PeteKent01: #BREAKING: #Snowflake #Meltdown
COAST TO COAST as #Trump backed candidates poised to win #SpecialElection for #House
Seats…",2020-05-13 13:42:15,"['BREAKING', 'Snowflake', 'Meltdown', 'Trump', 'SpecialElection', 'House']"
"RT @TribulationThe: Biden is BUSTED AGAIN! Check out the video that has resurfaced! I wrote this article for https://t.co/ZLWdm3YMMy!

Vide…",2020-05-13 13:42:16,[]
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:42:17,[]
@realDonaldTrump You are a racist classless bigot. Go suck up to the Russians or Kim Jong Un. Go peddle more lies whilst more of your people die. Your a 22 caliber mind living in a .357 world.  Goodbye you amoral blundercunt.  P.S your hair-shambles.  #Trump #TrumpMeltdown #TrumpPressConf,2020-05-13 13:42:17,[]
"RT @rightNtruthMat: @realDonaldTrump Trump is Melting Down and the GOP is enabling him

Obama envy, 82K victims,  testing failures, no narc…",2020-05-13 13:42:17,[]
"RT @PeteKent01: #BREAKING: #Snowflake #Meltdown
COAST TO COAST as #Trump backed candidates poised to win #SpecialElection for #House
Seats…",2020-05-13 13:42:18,"['BREAKING', 'Snowflake', 'Meltdown', 'Trump', 'SpecialElection', 'House']"
"RT @TribulationThe: Another DEM SEX OFFENDER! Check out this article that I wrote for https://t.co/ZLWdm3YMMy!

Dems Champion Convicted Sex…",2020-05-13 13:42:19,[]
"@govkristinoem Death-count 5/13 in countries that took prompt, aggressive action:

S. Korea: 259
Japan: 657
Hong Kong: 4
Taiwan: 7
NZ: 21
AU: 98

The US where #Trump called COVID-19 a hoax &amp; ignored it for 70 days, faced huge deficit of ventilators/masks/PPEs
US COVID-19 Death Toll Tops 83,455.",2020-05-13 13:42:20,[]
RT @TribulationThe: Fauci is being used by DEMONCRATS to embarrass Trump and try to derail the 2020 election! Check out this article I wrot…,2020-05-13 13:42:20,[]
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:42:21,[]
"RT @kamaalrkhan: Watch here, how does a journalist fight with president #DonaldTrump face to face during a press confrnc. Can Modi Ji face…",2020-05-13 13:42:22,['DonaldTrump']
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:42:23,[]
"That is exactly what's going on!  YES,YES, I agree our Country needs to OPENUP....miss you Trish",2020-05-13 13:42:23,[]
"@govkristinoem @ShannonBream Death-count 5/13 in countries that took prompt, aggressive action:

S. Korea: 259
Japan: 657
Hong Kong: 4
Taiwan: 7
NZ: 21
AU: 98

The US where #Trump called COVID-19 a hoax &amp; ignored it for 70 days, faced huge deficit of ventilators/masks/PPEs
US COVID-19 Death Toll Tops 83,455.",2020-05-13 13:42:27,[]
"RT @RichardAngwin: That's a good boy ‼

#Resist #Trump #1u #tcot #maga #kag #qanon #wwg1wga #NotMeUs https://t.co/5BB3jLsAxh",2020-05-13 13:42:27,"['Resist', 'Trump', '1u', 'tcot', 'maga', 'kag', 'qanon', 'wwg1wga', 'NotMeUs']"
RT @Sundncefn: I think there's little doubt that's what's happening.  How much more rope must he be given?  Anyone who hasn't already seen…,2020-05-13 13:42:27,[]
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 13:42:27,"['Trump', 'Steele']"
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:42:29,[]
"Disinfectant poisoning cases spike in US after #Trump's April 23 injection comments. 

A spike of increased poisoning cases of 121.6% in April.

From May 1 to 10, cases increased by 68.5%, compared to the same period last year, according to the AAPCC data.
https://t.co/1zXqVQuQGp",2020-05-13 13:42:29,['Trump']
"RT @AndyOstroy: What’s the big deal? I mean, it’s not like other sick old people—who don’t have #Trump connections and aren’t white—aren’t…",2020-05-13 13:42:30,['Trump']
"RT @mooresarahsweet: We have to face facts.  #DonaldTrump knew about #COVID2019 on December 22,2019.   #DonaldTrump is negligent. https://t…",2020-05-13 13:42:30,"['DonaldTrump', 'COVID2019', 'DonaldTrump']"
"@govkristinoem Death-count 5/13 in countries that took prompt, aggressive action:

S. Korea: 259
Japan: 657
Hong Kong: 4
Taiwan: 7
NZ: 21
AU: 98

The US where #Trump called COVID-19 a hoax &amp; ignored it for 70 days, faced huge deficit of ventilators/masks/PPEs
US COVID-19 Death Toll Tops 83,455.",2020-05-13 13:42:32,[]
Go Howard!!!,2020-05-13 13:42:33,[]
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:42:34,[]
"@realDonaldTrump #Obamagate is the same thing as #trump saying oh look over there, while he steals one of your fries off your plate. It’s just a #distraction to make his followers forget about his failures. 
-
#trumpLIES #GOPGenocide #MAGA #VoteBlue",2020-05-13 13:42:35,"['Obamagate', 'trump']"
"RT @zeusFanHouse: John #Brennan under the spotlight!

#Obama CIA Chief #JohnBrennan Under Fire for the Creation of Bogus January 2017 Intel…",2020-05-13 13:42:35,"['Brennan', 'Obama', 'JohnBrennan']"
RT @iamroxannejones: #Trump won the WH b/c #ElectoralCollege members voted against the candidate who won the popular votes in their states.…,2020-05-13 13:42:36,"['Trump', 'ElectoralCollege']"
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:42:39,[]
RT @bPositive_: #Impeached #Trump tries to get the ol' #TrumpRussiaCollusion band back together. #MichaelFlynn #HopeHicks #PaulManafort #Ro…,2020-05-13 13:42:40,"['Impeached', 'Trump', 'TrumpRussiaCollusion', 'MichaelFlynn', 'HopeHicks', 'PaulManafort']"
"RT @SaraCarterDC: #NEW: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a fo…",2020-05-13 13:42:42,"['NEW', 'Trump', 'Steele']"
"#Trump Death Clock reaches 50,000 unnecessary #COVIDー19 deaths due to @realDonaldTrump inaction. 
 https://t.co/NYV8nNMVkf
#stribpol #wcco #mnleg #Resist #GOPDeathCult #MAGA
#MedicareForAll",2020-05-13 13:42:43,"['Trump', 'COVIDー19']"
"@AdamLaxalt @DonaldJTrumpJr @JoeBiden @8NewsNow @realDonaldTrump Death-count 5/13 in countries that took prompt, aggressive action:

S. Korea: 259
Japan: 657
Hong Kong: 4
Taiwan: 7
NZ: 21
AU: 98

The US where #Trump called COVID-19 a hoax &amp; ignored it for 70 days, faced huge deficit of ventilators/masks/PPEs
US COVID-19 Death Toll Tops 83,455.",2020-05-13 13:42:43,[]
"@DonaldJTrumpJr Death-count 5/13 in countries that took prompt, aggressive action:

S. Korea: 259
Japan: 657
Hong Kong: 4
Taiwan: 7
NZ: 21
AU: 98

The US where #Trump called COVID-19 a hoax &amp; ignored it for 70 days, faced huge deficit of ventilators/masks/PPEs
US COVID-19 Death Toll Tops 83,455.",2020-05-13 13:42:48,[]
"Back into the studio today to clear up all this - the remnants of my recent covers for @creativereview Hope I come out alive 🥴
#illustration #graphicdesign #wip #pasteup #collage #screenprint #art #streetart #editorialdesign #design #magazinecover #cover #trump #poster #print https://t.co/f6FZvHHDqQ",2020-05-13 13:42:49,[]
"RT @RichardAngwin: That's a good boy ‼

#Resist #Trump #1u #tcot #maga #kag #qanon #wwg1wga #NotMeUs https://t.co/5BB3jLsAxh",2020-05-13 13:42:51,"['Resist', 'Trump', '1u', 'tcot', 'maga', 'kag', 'qanon', 'wwg1wga', 'NotMeUs']"
RT @AndyOstroy: .@HowardStern has millions of listeners... many of them @realDonaldTrump supporters. He’s 100% right. If he can convince th…,2020-05-13 13:42:52,[]
"RT @SaraCarterDC: Clinton, DNC Lawyers 'Enlisted Foreign Interference' In U.S. Election, Not #Trump 

They knew that #Steele was a foreign…",2020-05-13 13:42:52,"['Trump', 'Steele']"
"@DonaldJTrumpJr Death-count 5/13 in countries that took prompt, aggressive action:

S. Korea: 259
Japan: 657
Hong Kong: 4
Taiwan: 7
NZ: 21
AU: 98

The US where #Trump called COVID-19 a hoax &amp; ignored it for 70 days, faced huge deficit of ventilators/masks/PPEs
US COVID-19 Death Toll Tops 83,455.",2020-05-13 13:42:52,[]
"RT @Pat_riots2KAG: #Cruise2KAG 
@WatrDi 
@MetalGal 
@ECHOVOICES 
@mpukita 
@ec_kag 
@MamaTraxia
@Bigbillshater 
@BjStov 
@cbrnetaskforce 
@…",2020-05-13 13:42:53,['Cruise2KAG']
"RT @AndyOstroy: What’s the big deal? I mean, it’s not like other sick old people—who don’t have #Trump connections and aren’t white—aren’t…",2020-05-13 13:42:53,['Trump']
"@Politics_Polls @Reuters @Ipsos In The Void Of Lies….A Novel…Because with #Trump, now more than ever, #healthcare Is A Necessity….https://t.co/tTPbRtTolz https://t.co/dNQEd4dWWA",2020-05-13 13:42:53,"['Trump', 'healthcare']"
"RT @news_ntd: ""China has been taking advantage of the United States for many, many years, for decades, because we had people at this positi…",2020-05-13 13:42:54,[]
"#TrumpMeltdown #TrumpPressConference #TrumpTaxReturns #trump he often called some people crooks, well it takes a crook too know a crook they say... https://t.co/RHQQnixwj3",2020-05-13 13:42:54,"['TrumpMeltdown', 'TrumpPressConference', 'TrumpTaxReturns', 'trump']"
"RT @TribulationThe: Expect John Durham to ROLL SOME HEADS! Is Obama next?!?!? Check out my article from https://t.co/ZLWdm3YMMy!

https://t…",2020-05-13 13:42:57,[]
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:42:57,[]
RT @AvoBrazOrunMa4: @Cmm09672 @savag3ap3 That #TrumpBaby is gonna really piss him off‼️ #trump is gonna tweet more than the #126Tweets he d…,2020-05-13 13:42:58,"['TrumpBaby', 'trump', '126Tweets']"
"RT @mayawiley: @JoyceWhiteVance Well at least he is telling the truth... he delivered on all heinous #Trump policies from Muslim ban, separ…",2020-05-13 13:42:58,['Trump']
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:42:59,[]
"@realDonaldTrump PSA TO THE MEDIA: FOR IMMEDIATE RELEASE.

Ask #JoeBiden about Michael Flynn Again.",2020-05-13 13:42:59,['JoeBiden']
RT @roxyred808: Pandemic Playbook ⁦@senatemajldr⁩ how can you say ⁦#Trump⁩ never had this Playbook or was it that he just didn’t read it ⁦@…,2020-05-13 13:43:00,['Trump']
"@realDonaldTrump @GOPLeader Death-count 5/13 in countries that took prompt, aggressive action:

S. Korea: 259
Japan: 657
Hong Kong: 4
Taiwan: 7
NZ: 21
AU: 98

The US where #Trump called COVID-19 a hoax &amp; ignored it for 70 days, faced huge deficit of ventilators/masks/PPEs
US COVID-19 Death Toll Tops 83,455.",2020-05-13 13:43:01,[]
RT @AndyOstroy: .@HowardStern has millions of listeners... many of them @realDonaldTrump supporters. He’s 100% right. If he can convince th…,2020-05-13 13:43:03,[]
Anybody who still backs #Trump at this point has been severely brainwashed (if they still have a Brain)...They need to get back to their Sister Mom Wives...,2020-05-13 13:43:04,['Trump']
RT @trish_regan: The economic casualties of this will be SEVERE...so this correlation between anti-Trump &amp; pro-shutdown types is troubling.…,2020-05-13 13:43:04,[]
"RT @banbulldogs22: “Georgia state investigators have arrested and charged #RashawnSmith, 20, w making a terroristic threat.
 
Smith is accu…",2020-05-13 13:43:05,['RashawnSmith']
"RT @sjorolan: @daddyomar23 Donald J. Trump IS my @POTUS , I pray for him everyday, several times a day. He’s the best President America has…",2020-05-13 13:43:06,[]
RT @resistthedonkey: Joe Biden having some alone time before the big election!  😝 #maga #MAGA #MakeAmericaGreatAgain #MAGA #DonaldTrump #Bi…,2020-05-13 13:43:06,"['maga', 'MAGA', 'MakeAmericaGreatAgain', 'MAGA', 'DonaldTrump']"
"RT @Sassy4Trump: #POTUS #TRUMP ~ #GOAT
Thank You #DJT For #MAGA
#MAGAROLLERCOASTER 
🌿@GreyBeard_Biker 
🌹@308saiga 
🌿@RL9631 
🌹@ec_kag 
🌿@Mc…",2020-05-13 13:43:06,"['POTUS', 'TRUMP', 'GOAT', 'DJT', 'MAGA', 'MAGAROLLERCOASTER']"
"#Trump tRump has made America so weak that chances are good that we will be militarily attacked soon, but we shouldn’t worry because we got Bone Spurs who will be hiding away while he tweets for his gun following idiots to get out of Walmart and go fight for him.",2020-05-13 13:43:06,['Trump']
“We can only hope that the #SupremeCourt sees through and beyond the grandiosity and paranoia of #Trump’s legal claims. The future of a government of limited powers and the rule of law hangs in the balance.” https://t.co/4nzpY3i3Bk,2020-05-13 13:43:07,"['SupremeCourt', 'Trump']"
"@CNN They should have no trouble after seeing this video !
Special camera shows cloud of micro droplets spewing out of people #covid19
https://t.co/fqS6W8C6qr
and caveat emptor stay away from #trump and #pence",2020-05-13 13:43:08,[]
"@GReschenthaler @GOPLeader @SpeakerPelosi Death-count 5/13 in countries that took prompt, aggressive action:

S. Korea: 259
Japan: 657
Hong Kong: 4
Taiwan: 7
NZ: 21
AU: 98

The US where #Trump called COVID-19 a hoax &amp; ignored it for 70 days, faced huge deficit of ventilators/masks/PPEs
US COVID-19 Death Toll Tops 83,455.",2020-05-13 13:43:08,[]
